COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-23 18:27:01,917216,15.08846965,9.53e-05,53.2178,313.0478,99.8544,260.2555,0,999,6647,0.00015937,2.25e-05,0,3941055,0 STARLINK-3874,1 52365U 22045AL  23174.76877219  .00002250  00000-0  15937-3 0  9995,2 52365  53.2178 313.0478 0000953  99.8544 260.2555 15.08846965 66471,2022-045AL,52365,6917.859,95.437,540.383,539.065,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-24 02:23:58,34400,15.08839655,9.44e-05,53.2174,311.5635,89.8722,270.2378,0,999,6652,8.8187e-05,1.116e-05,0,3941346,0 STARLINK-3874,1 52365U 22045AL  23175.09997725  .00001116  00000-0  88187-4 0  9995,2 52365  53.2174 311.5635 0000944  89.8722 270.2378 15.08839655 66520,2022-045AL,52365,6917.881,95.438,540.399,539.093,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-25 08:36:17,617536,15.08843131,9.6e-05,53.217,305.9136,99.3781,260.732,0,999,6671,2.8431e-05,1.65e-06,0,3942504,0 STARLINK-3874,1 52365U 22045AL  23176.35853724  .00000165  00000-0  28431-4 0  9994,2 52365  53.2170 305.9136 0000960  99.3781 260.7320 15.08843131 66714,2022-045AL,52365,6917.871,95.437,540.4,539.072,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-26 14:48:37,889280,15.08833143,0.0001079,53.2174,300.2635,90.3201,269.7915,0,999,6690,-1.9766e-05,-6.02e-06,0,3943674,0 STARLINK-3874,1 52365U 22045AL  23177.61710520 -.00000602  00000-0 -19766-4 0  9999,2 52365  53.2174 300.2635 0001079  90.3201 269.7915 15.08833143 66902,2022-045AL,52365,6917.901,95.438,540.513,539.02,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-27 11:28:38,191584,15.08840105,8.98e-05,53.2188,296.396,98.1908,261.9186,0,999,6703,0.0001632,2.311e-05,0,3944238,0 STARLINK-3874,1 52365U 22045AL  23178.47821981  .00002311  00000-0  16320-3 0  9997,2 52365  53.2188 296.3960 0000898  98.1908 261.9186 15.08840105 67036,2022-045AL,52365,6917.88,95.438,540.366,539.124,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-28 08:08:39,611040,15.08831804,9.99e-05,53.2179,292.5328,74.7972,285.3131,0,999,6716,0.0001387,1.92e-05,0,3945011,0 STARLINK-3874,1 52365U 22045AL  23179.33934735  .00001920  00000-0  13870-3 0  9997,2 52365  53.2179 292.5328 0000999  74.7972 285.3131 15.08831804 67165,2022-045AL,52365,6917.905,95.438,540.462,539.079,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-28 14:30:11,706624,15.0884232,9.71e-05,53.218,291.3441,76.1541,283.9559,0,999,6720,0.00015189,2.131e-05,0,3945241,0 STARLINK-3874,1 52365U 22045AL  23179.60430216  .00002131  00000-0  15189-3 0  9992,2 52365  53.2180 291.3441 0000971  76.1541 283.9559 15.08842320 67206,2022-045AL,52365,6917.873,95.437,540.41,539.067,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-06-29 15:56:21,826464,15.08844956,9.46e-05,53.2185,286.5854,88.3965,271.7135,0,999,6736,6.5418e-05,7.54e-06,0,3946025,0 STARLINK-3874,1 52365U 22045AL  23180.66414151  .00000754  00000-0  65418-4 0  9990,2 52365  53.2185 286.5854 0000946  88.3965 271.7135 15.08844956 67361,2022-045AL,52365,6917.865,95.437,540.385,539.076,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-01 07:41:00,832128,15.08833224,8.42e-05,53.2178,279.1513,99.2541,260.8546,0,999,6761,5.0867e-05,5.22e-06,0,3946886,0 STARLINK-3874,1 52365U 22045AL  23182.32014852  .00000522  00000-0  50867-4 0  9994,2 52365  53.2178 279.1513 0000842  99.2541 260.8546 15.08833224 67618,2022-045AL,52365,6917.901,95.438,540.349,539.184,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-02 10:42:33,939360,15.08841532,9.6e-05,53.2174,274.0961,84.6931,275.4171,0,999,6778,4.3795e-05,4.09e-06,0,3947730,0 STARLINK-3874,1 52365U 22045AL  23183.44622615  .00000409  00000-0  43795-4 0  9996,2 52365  53.2174 274.0961 0000960  84.6931 275.4171 15.08841532 67782,2022-045AL,52365,6917.876,95.437,540.405,539.077,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-03 12:08:43,672992,15.08844741,8.14e-05,53.2169,269.3379,87.0609,273.0476,0,999,6794,0.00018463,2.652e-05,0,3948510,0 STARLINK-3874,1 52365U 22045AL  23184.50606103  .00002652  00000-0  18463-3 0  9993,2 52365  53.2169 269.3379 0000814  87.0609 273.0476 15.08844741 67948,2022-045AL,52365,6917.866,95.437,540.294,539.168,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-04 11:59:31,266816,15.08839971,6.99e-05,53.2162,264.8772,79.1375,280.9695,0,999,6809,3.6082e-05,2.87e-06,0,3949413,0 STARLINK-3874,1 52365U 22045AL  23185.49966744  .00000287  00000-0  36082-4 0  9992,2 52365  53.2162 264.8772 0000699  79.1375 280.9695 15.08839971 68097,2022-045AL,52365,6917.88,95.438,540.229,539.262,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-06 05:19:33,66336,15.08835591,8.39e-05,53.2175,257.1473,97.1309,262.9778,0,999,6835,7.9372e-05,9.76e-06,0,3951109,0 STARLINK-3874,1 52365U 22045AL  23187.22191049  .00000976  00000-0  79372-4 0  9997,2 52365  53.2175 257.1473 0000839  97.1309 262.9778 15.08835591 68352,2022-045AL,52365,6917.894,95.438,540.339,539.178,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-07 09:56:29,330304,15.08842115,7.54e-05,53.2165,251.7935,88.9546,271.1533,0,999,6853,0.00010705,1.417e-05,0,3951933,0 STARLINK-3874,1 52365U 22045AL  23188.41422836  .00001417  00000-0  10705-3 0  9995,2 52365  53.2165 251.7935 0000754  88.9546 271.1533 15.08842115 68532,2022-045AL,52365,6917.874,95.437,540.261,539.217,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-08 08:11:53,670624,15.08837578,9.12e-05,53.2174,247.6302,96.9328,263.1768,0,999,6867,3.0409e-05,1.96e-06,0,3952809,0 STARLINK-3874,1 52365U 22045AL  23189.34159341  .00000196  00000-0  30409-4 0  9993,2 52365  53.2174 247.6302 0000912  96.9328 263.1768 15.08837578 68670,2022-045AL,52365,6917.888,95.438,540.384,539.122,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-09 11:13:27,875136,15.08815724,9.87e-05,53.2171,242.5756,88.7932,271.3173,0,999,6884,0.00024796,3.658e-05,0,3953751,0 STARLINK-3874,1 52365U 22045AL  23190.46768374  .00003658  00000-0  24796-3 0  9997,2 52365  53.2171 242.5756 0000987  88.7932 271.3173 15.08815724 68845,2022-045AL,52365,6917.955,95.439,540.502,539.137,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-09 15:59:36,982464,15.08828381,8.93e-05,53.2169,241.6834,78.7437,281.3655,0,999,6887,0.00011921,1.609e-05,0,3953953,0 STARLINK-3874,1 52365U 22045AL  23190.66640026  .00001609  00000-0  11921-3 0  9992,2 52365  53.2169 241.6834 0000893  78.7437 281.3655 15.08828381 68876,2022-045AL,52365,6917.916,95.438,540.399,539.163,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-10 03:07:18,492096,15.08838757,8.98e-05,53.2168,239.602,72.5527,287.5563,0,999,6894,5.7839e-05,6.33e-06,0,3954269,0 STARLINK-3874,1 52365U 22045AL  23191.13007514  .00000633  00000-0  57839-4 0  9999,2 52365  53.2168 239.6020 0000898  72.5527 287.5563 15.08838757 68948,2022-045AL,52365,6917.884,95.438,540.37,539.128,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-11 09:19:37,841952,15.08842094,8.92e-05,53.216,233.9515,73.0709,287.0381,0,999,6913,0.00011891,1.605e-05,0,3955561,0 STARLINK-3874,1 52365U 22045AL  23192.38863243  .00001605  00000-0  11891-3 0  9993,2 52365  53.2160 233.9515 0000892  73.0709 287.0381 15.08842094 69132,2022-045AL,52365,6917.874,95.437,540.356,539.122,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-13 12:11:58,649280,15.08837892,9.22e-05,53.2164,224.4363,74.0759,286.0335,0,999,6945,-1.4979e-05,-5.26e-06,0,3957044,0 STARLINK-3874,1 52365U 22045AL  23194.50831770 -.00000526  00000-0 -14979-4 0  9993,2 52365  53.2164 224.4363 0000922  74.0759 286.0335 15.08837892 69455,2022-045AL,52365,6917.887,95.438,540.39,539.114,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-14 18:24:18,353376,15.08835567,9.26e-05,53.2167,218.7869,86.0334,274.0764,0,999,6964,4.7194e-05,4.63e-06,0,3957984,0 STARLINK-3874,1 52365U 22045AL  23195.76687909  .00000463  00000-0  47194-4 0  9998,2 52365  53.2167 218.7869 0000926  86.0334 274.0764 15.08835567 69642,2022-045AL,52365,6917.894,95.438,540.4,539.118,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-16 00:36:38,200032,15.08836419,9.92e-05,53.216,213.1352,79.513,280.5974,0,999,6983,4.9916e-05,5.07e-06,0,3959201,0 STARLINK-3874,1 52365U 22045AL  23197.02544213  .00000507  00000-0  49916-4 0  9992,2 52365  53.2160 213.1352 0000992  79.5130 280.5974 15.08836419 69838,2022-045AL,52365,6917.891,95.438,540.443,539.07,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-17 08:24:20,640096,15.08842395,9.18e-05,53.2158,207.188,80.2621,279.8475,0,999,7003,7.4237e-05,8.94e-06,0,3960291,0 STARLINK-3874,1 52365U 22045AL  23198.35023889  .00000894  00000-0  74237-4 0  9993,2 52365  53.2158 207.1880 0000918  80.2621 279.8475 15.08842395 70037,2022-045AL,52365,6917.873,95.437,540.373,539.103,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-18 06:39:44,784288,15.08839088,9.37e-05,53.2159,203.0253,78.8043,281.3054,0,999,7017,4.963e-05,5.02e-06,0,3961230,0 STARLINK-3874,1 52365U 22045AL  23199.27760167  .00000502  00000-0  49630-4 0  9997,2 52365  53.2159 203.0253 0000937  78.8043 281.3054 15.08839088 70170,2022-045AL,52365,6917.883,95.438,540.396,539.1,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-19 09:41:17,854368,15.08842611,9.68e-05,53.2161,197.9701,80.2316,279.8785,0,999,7034,4.3751e-05,4.09e-06,0,3962086,0 STARLINK-3874,1 52365U 22045AL  23200.40367887  .00000409  00000-0  43751-4 0  9991,2 52365  53.2161 197.9701 0000968  80.2316 279.8785 15.08842611 70344,2022-045AL,52365,6917.872,95.437,540.407,539.068,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-20 23:50:33,531360,15.0883778,0.0001026,53.2162,190.8329,88.5399,271.5711,0,999,7058,1.883e-05,1.2e-07,0,3963235,0 STARLINK-3874,1 52365U 22045AL  23201.99344365  .00000012  00000-0  18830-4 0  9992,2 52365  53.2162 190.8329 0001026  88.5399 271.5711 15.08837780 70586,2022-045AL,52365,6917.887,95.438,540.462,539.042,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-24 07:19:50,868768,15.08836891,0.0001079,53.2168,175.9653,88.2768,271.8347,0,999,7108,1.2003e-05,-9.7e-07,0,3963756,0 STARLINK-3874,1 52365U 22045AL  23205.30544987 -.00000097  00000-0  12003-4 0  9993,2 52365  53.2168 175.9653 0001079  88.2768 271.8347 15.08836891 71087,2022-045AL,52365,6917.89,95.438,540.501,539.008,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-25 07:10:38,98848,15.08837427,0.0001178,53.2169,171.505,83.7182,276.3944,0,999,7123,2.7384e-05,1.48e-06,0,3963759,0 STARLINK-3874,1 52365U 22045AL  23206.29905207  .00000148  00000-0  27384-4 0  9992,2 52365  53.2169 171.5050 0001178  83.7182 276.3944 15.08837427 71237,2022-045AL,52365,6917.888,95.438,540.568,538.938,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-26 07:01:24,385440,15.08846288,0.0001171,53.2173,167.0444,82.597,277.5155,0,999,7138,8.9619e-05,1.139e-05,0,3963761,0 STARLINK-3874,1 52365U 22045AL  23207.29264335  .00001139  00000-0  89619-4 0  9993,2 52365  53.2173 167.0444 0001171  82.5970 277.5155 15.08846288 71382,2022-045AL,52365,6917.861,95.437,540.536,538.916,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-27 06:52:13,327104,15.08828496,9.37e-05,53.2159,162.5852,90.2982,269.8117,0,999,7153,-6.9736e-05,-1.397e-05,0,3964562,0 STARLINK-3874,1 52365U 22045AL  23208.28626536 -.00001397  00000-0 -69736-4 0  9994,2 52365  53.2159 162.5852 0000937  90.2982 269.8117 15.08828496 71537,2022-045AL,52365,6917.916,95.438,540.429,539.132,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-27 06:52:13,327104,15.08828496,9.37e-05,53.2159,162.5852,90.2982,269.8117,0,999,7153,-6.9736e-05,-1.397e-05,0,3964647,0 STARLINK-3874,1 52365U 22045AL  23208.28626536 -.00001397  00000-0 -69736-4 0  9994,2 52365  53.2159 162.5852 0000937  90.2982 269.8117 15.08828496 71537,2022-045AL,52365,6917.916,95.438,540.429,539.132,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-27 21:10:42,34944,15.0883047,0.0001045,53.2178,159.908,119.3551,240.7545,0,999,7162,-0.00014128,-2.535e-05,0,3964919,0 STARLINK-3874,1 52365U 22045AL  23208.88243096 -.00002535  00000-0 -14128-3 0  9995,2 52365  53.2178 159.9080 0001045 119.3551 240.7545 15.08830470 71625,2022-045AL,52365,6917.91,95.438,540.497,539.052,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-28 06:43:00,379200,15.08833475,0.0001499,53.217,158.1258,131.0785,229.0337,0,999,7168,4.882e-06,-2.1e-06,0,3965489,0 STARLINK-3874,1 52365U 22045AL  23209.27986550 -.00000210  00000-0  48820-5 0  9993,2 52365  53.2170 158.1258 0001499 131.0785 229.0337 15.08833475 71681,2022-045AL,52365,6917.9,95.438,540.802,538.728,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-28 06:43:00,379200,15.08833475,0.0001499,53.217,158.1258,131.0785,229.0337,0,999,7168,4.882e-06,-2.1e-06,0,3965518,0 STARLINK-3874,1 52365U 22045AL  23209.27986550 -.00000210  00000-0  48820-5 0  9993,2 52365  53.2170 158.1258 0001499 131.0785 229.0337 15.08833475 71681,2022-045AL,52365,6917.9,95.438,540.802,538.728,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-29 03:23:00,124224,15.08844021,0.0001125,53.2167,154.2589,102.9346,257.1772,0,999,7181,0.0003047,4.565e-05,0,3966060,0 STARLINK-3874,1 52365U 22045AL  23210.14097366  .00004565  00000-0  30470-3 0  9995,2 52365  53.2167 154.2589 0001125 102.9346 257.1772 15.08844021 71816,2022-045AL,52365,6917.868,95.437,540.511,538.955,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-29 19:16:52,63104,15.08840262,0.0001053,53.2195,151.2885,93.4161,266.6951,0,999,7191,0.00022611,3.313e-05,0,3966648,0 STARLINK-3874,1 52365U 22045AL  23210.80338036  .00003313  00000-0  22611-3 0  9998,2 52365  53.2195 151.2885 0001053  93.4161 266.6951 15.08840262 71910,2022-045AL,52365,6917.88,95.438,540.473,539.016,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-30 01:38:25,65888,15.08836861,0.0001275,53.2183,150.0977,101.4282,258.6853,0,999,7195,6.6295e-05,7.67e-06,0,3966915,0 STARLINK-3874,1 52365U 22045AL  23211.06834567  .00000767  00000-0  66295-4 0  9994,2 52365  53.2183 150.0977 0001275 101.4282 258.6853 15.08836861 71952,2022-045AL,52365,6917.89,95.438,540.637,538.873,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-31 01:29:11,400864,15.08851441,0.0001214,53.2178,145.6359,92.1548,267.9583,0,999,7210,-3.9291e-05,-9.13e-06,0,3967766,0 STARLINK-3874,1 52365U 22045AL  23212.06193751 -.00000913  00000-0 -39291-4 0  9999,2 52365  53.2178 145.6359 0001214  92.1548 267.9583 15.08851441 72106,2022-045AL,52365,6917.845,95.437,540.55,538.871,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-07-31 06:15:20,268000,15.08856836,0.0001202,53.2172,144.7426,93.6957,266.4173,0,999,7213,5.8043e-06,-1.95e-06,0,3968347,0 STARLINK-3874,1 52365U 22045AL  23212.26065125 -.00000195  00000-0  58043-5 0  9992,2 52365  53.2172 144.7426 0001202  93.6957 266.4173 15.08856836 72137,2022-045AL,52365,6917.829,95.436,540.525,538.862,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-01 02:55:21,762624,15.08841215,0.0001174,53.2171,140.8742,93.8847,266.228,0,999,7226,2.5521e-05,1.18e-06,0,3968666,0 STARLINK-3874,1 52365U 22045AL  23213.12177966  .00000118  00000-0  25521-4 0  9993,2 52365  53.2171 140.8742 0001174  93.8847 266.2280 15.08841215 72268,2022-045AL,52365,6917.877,95.437,540.554,538.93,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-02 04:21:31,772736,15.08839694,0.0001085,53.2168,136.1179,102.8547,257.2566,0,999,7242,0.00016258,2.301e-05,0,3969735,0 STARLINK-3874,1 52365U 22045AL  23214.18161774  .00002301  00000-0  16258-3 0  9992,2 52365  53.2168 136.1179 0001085 102.8547 257.2566 15.08839694 72428,2022-045AL,52365,6917.881,95.438,540.497,538.996,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-04 00:52:20,80992,15.08840886,0.0001246,53.2169,127.7902,100.6427,259.4706,0,999,7270,9.7296e-06,-1.33e-06,0,3971161,0 STARLINK-3874,1 52365U 22045AL  23216.03634353 -.00000133  00000-0  97296-5 0  9991,2 52365  53.2169 127.7902 0001246 100.6427 259.4706 15.08840886 72707,2022-045AL,52365,6917.878,95.437,540.605,538.881,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-05 02:18:29,951136,15.08848098,0.0001349,53.2183,123.0349,83.9642,276.1504,0,999,7286,2.1466e-05,5.4e-07,0,3972005,0 STARLINK-3874,1 52365U 22045AL  23217.09617999  .00000054  00000-0  21466-4 0  9991,2 52365  53.2183 123.0349 0001349  83.9642 276.1504 15.08848098 72865,2022-045AL,52365,6917.856,95.437,540.654,538.787,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-06 03:44:39,507648,15.08857098,0.000112,53.2165,118.2774,87.5995,272.5126,0,999,7302,0.0002921,4.366e-05,0,3972907,0 STARLINK-3874,1 52365U 22045AL  23218.15601282  .00004366  00000-0  29210-3 0  9991,2 52365  53.2165 118.2774 0001120  87.5995 272.5126 15.08857098 73020,2022-045AL,52365,6917.828,95.436,540.468,538.918,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-06 10:06:13,268160,15.08831272,0.0001556,53.2162,117.0852,90.4541,269.663,0,999,7306,-6.3199e-05,-1.293e-05,0,3973228,0 STARLINK-3874,1 52365U 22045AL  23218.42098690 -.00001293  00000-0 -63199-4 0  9997,2 52365  53.2162 117.0852 0001556  90.4541 269.6630 15.08831272 73061,2022-045AL,52365,6917.907,95.438,540.848,538.696,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-07 02:00:05,400576,15.088228,0.0001124,53.2171,114.1159,104.8677,255.2439,0,999,7316,-0.00022742,-3.904e-05,0,3973827,0 STARLINK-3874,1 52365U 22045AL  23219.08339584 -.00003904  00000-0 -22742-3 0  9999,2 52365  53.2171 114.1159 0001124 104.8677 255.2439 15.08822800 73166,2022-045AL,52365,6917.933,95.439,540.576,539.02,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-07 09:57:00,982080,15.08830701,0.0001153,53.2173,112.6289,105.7672,254.3448,0,999,7321,-7.1435e-05,-1.424e-05,0,3974134,0 STARLINK-3874,1 52365U 22045AL  23219.41459470 -.00001424  00000-0 -71435-4 0  9992,2 52365  53.2173 112.6289 0001153 105.7672 254.3448 15.08830701 73217,2022-045AL,52365,6917.909,95.438,540.571,538.976,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-08 01:50:52,252224,15.08848204,0.0001037,53.216,109.6545,109.1041,251.0064,0,999,7331,0.00065752,0.00010194,0,3974724,0 STARLINK-3874,1 52365U 22045AL  23220.07699366  .00010194  00000-0  65752-3 0  9992,2 52365  53.2160 109.6545 0001037 109.1041 251.0064 15.08848204 73319,2022-045AL,52365,6917.855,95.437,540.438,539.003,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-09 09:38:34,338912,15.08846196,0.000161,53.2149,103.7059,82.6278,277.4897,0,999,7351,2.415e-05,9.6e-07,0,3975918,0 STARLINK-3874,1 52365U 22045AL  23221.40178633  .00000096  00000-0  24150-4 0  9997,2 52365  53.2149 103.7059 0001610  82.6278 277.4897 15.08846196 73511,2022-045AL,52365,6917.861,95.437,540.84,538.613,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-10 01:32:26,93760,15.08833119,0.0001261,53.2167,100.7321,86.5103,273.6033,0,999,7361,3.8864e-05,3.31e-06,0,3976542,0 STARLINK-3874,1 52365U 22045AL  23222.06419090  .00000331  00000-0  38864-4 0  9994,2 52365  53.2167 100.7321 0001261  86.5103 273.6033 15.08833119 73614,2022-045AL,52365,6917.901,95.438,540.639,538.894,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-11 01:23:12,871968,15.08852962,9.53e-05,53.2141,96.2727,78.5129,281.597,0,999,7376,0.00049482,7.599e-05,0,3977451,0 STARLINK-3874,1 52365U 22045AL  23223.05778787  .00007599  00000-0  49482-3 0  9995,2 52365  53.2141  96.2727 0000953  78.5129 281.5970 15.08852962 73762,2022-045AL,52365,6917.841,95.437,540.365,539.046,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-11 18:52:27,534720,15.08843627,0.0001011,53.2133,93.0007,82.7253,277.3854,0,999,7387,0.00018656,2.683e-05,0,3978008,0 STARLINK-3874,1 52365U 22045AL  23223.78642980  .00002683  00000-0  18656-3 0  9998,2 52365  53.2133  93.0007 0001011  82.7253 277.3854 15.08843627 73874,2022-045AL,52365,6917.869,95.437,540.434,539.035,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-13 01:04:46,851744,15.08845161,8.07e-05,53.2161,87.3525,97.0951,263.0133,0,999,7406,0.00010207,1.337e-05,0,3979112,0 STARLINK-3874,1 52365U 22045AL  23225.04498671  .00001337  00000-0  10207-3 0  9994,2 52365  53.2161  87.3525 0000807  97.0951 263.0133 15.08845161 74061,2022-045AL,52365,6917.865,95.437,540.288,539.171,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-14 00:55:33,14784,15.08865883,7.63e-05,53.2166,82.892,106.1161,253.9916,0,999,7421,0.00062986,9.758e-05,0,3979917,0 STARLINK-3874,1 52365U 22045AL  23226.03857656  .00009758  00000-0  62986-3 0  9992,2 52365  53.2166  82.8920 0000763 106.1161 253.9916 15.08865883 74218,2022-045AL,52365,6917.801,95.436,540.194,539.138,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-08-15 00:46:21,112320,15.0883706,0.000134,53.2165,78.4321,78.0767,282.0376,0,999,7436,0.00010665,1.41e-05,0,3980712,0 STARLINK-3874,1 52365U 22045AL  23227.03218880  .00001410  00000-0  10665-3 0  9997,2 52365  53.2165  78.4321 0001340  78.0767 282.0376 15.08837060 74369,2022-045AL,52365,6917.889,95.438,540.681,538.827,0
